01,date_process,id_client,id_business,id_process
02,transactional,code,description,initial_balance,debits,credits,final_balance
04,S,23689005,Impuesto de industria y comercio retenido por pagar,-8964000.0,0.0,0.0,-8964000.0
04,N,2370,Aportes a empresas promotoras de salud eps,-9.13954E7,9.13954E7,8.67897E7,-8.67897E7
04,N,237005,Aportes a entidades promotoras de salud eps,-2.16956E7,2.16956E7,2.00909E7,-2.00909E7
04,S,23700501,Aportes a entidades promotoras de salud eps,-2.16956E7,2.16956E7,2.00909E7,-2.00909E7
04,N,237006,Aporte a administradoras de riesgos profesionales,-1556700.0,1556700.0,1462700.0,-1462700.0
04,S,23700601,Aporte a administradoras de riesgos profesionales  ARL,-1556700.0,1556700.0,1462700.0,-1462700.0
04,N,237010,Aportes al icbf Sena y cajas de compensación,-1.75797E7,1.75797E7,1.60471E7,-1.60471E7
04,S,23701001,Aportes al icbf Sena y cajas de compensación,-1.75797E7,1.75797E7,1.60471E7,-1.60471E7
04,N,237045,Fondos,-5.05634E7,5.05634E7,4.9189E7,-4.9189E7
04,S,23704501,Fondos,-5.05634E7,5.05634E7,4.9189E7,-4.9189E7
04,N,2380,Acreedores varios,-4.8140583E7,0.0,0.0,-4.8140583E7
04,N,238095,Otros,-4.8140583E7,0.0,0.0,-4.8140583E7
04,S,23809515,Cuentas por cobrar UT Acttiva,-4.8140583E7,0.0,0.0,-4.8140583E7
04,N,24,Pasivos por impuestos,-1.560858406E9,5.745084223E7,1.1876625302E8,-1.62217381679E9
04,N,2404,De renta y complementarios corriente,-1.482022406E9,0.0,0.0,-1.482022406E9
04,N,240405,Vigencia fiscal corriente,-1.482022406E9,0.0,0.0,-1.482022406E9
04,S,24040501,Vigencia fiscal corriente,-1.482022406E9,0.0,0.0,-1.482022406E9
04,N,2408,Impuesto sobre las ventas por pagar,-6.4826E7,4.723884223E7,1.0601925302E8,-1.2360641079E8
04,N,240806,Iva generado,0.0,0.0,1.0101925302E8,-1.0101925302E8
04,S,24080601,Iva generado,0.0,0.0,1.0101925302E8,-1.0101925302E8
04,N,240810,Iva descontable por compras,0.0,1.990305173E7,0.0,1.990305173E7
04,S,24081001,Iva descontable por compras 19%,0.0,1.990305173E7,0.0,1.990305173E7
04,N,240820,Descontable por devoluciones,0.0,2.73357905E7,0.0,2.73357905E7
04,S,24082001,Descontable por devoluciones 19%,0.0,2.73296E7,0.0,2.73296E7
04,S,24082002,Descontable 5%,0.0,6190.5,0.0,6190.5
04,N,240898,Provisión de Iva,0.0,0.0,5000000.0,-5000000.0
04,S,24089805,Provisión de Iva,0.0,0.0,5000000.0,-5000000.0
04,N,240899,Impuesto sobre las ventas por pagar,-6.4826E7,0.0,0.0,-6.4826E7
04,S,24089901,Impuesto sobre las ventas por pagar,-6.4826E7,0.0,0.0,-6.4826E7
04,N,2412,De industria y comercio,-1.401E7,1.0212E7,1.2747E7,-1.6545E7
04,N,241205,De industria y comercio,-1.401E7,1.0212E7,1.2747E7,-1.6545E7
04,S,24120505,De industria y comercio,-1.401E7,1.0212E7,0.0,-3798000.0
04,S,24120510,Provisión de industria y comercio,0.0,0.0,1.2747E7,-1.2747E7
04,N,25,Beneficios a empleados,-2.82888977E8,3.38452181E8,3.62399585E8,-3.06836381E8
04,N,2505,Salarios por pagar,-4943310.0,3.10953438E8,3.11069037E8,-5058909.0
04,N,250505,Salarios por pagar,-4943310.0,3.10953438E8,3.11069037E8,-5058909.0
04,S,25050501,Salarios por pagar,-4943310.0,3.10953438E8,3.11069037E8,-5058909.0
04,N,2510,Cesantias Consolidadas,-3.5617336E7,5310598.0,1.8222523E7,-4.8529261E7
04,N,251010,Pasivo estimado para obligaciones laborales,-3.5617336E7,5310598.0,1.8222523E7,-4.8529261E7
04,N,25101001,Cesantías,-3.5617336E7,5310598.0,1.8222523E7,-4.8529261E7
04,S,2510100101,Cesantías,-2.39088098E8,5310598.0,1.8222523E7,-2.52000023E8
04,S,2510100102,Cesantías pagadas al fondo,2.03470762E8,0.0,0.0,2.03470762E8
04,N,2515,Intereses de Cesantías,-676929.0,138060.0,894910.0,-1433779.0
04,N,251510,Intereses de Cesantías,-676929.0,138060.0,894910.0,-1433779.0
04,S,25151001,Intereses de Cesantías,-676929.0,138060.0,894910.0,-1433779.0
04,N,2520,Prima de servicio,-3.74211E7,5310598.0,1.8144409E7,-5.0254911E7
04,N,252010,Prima de servicio,-3.74211E7,5310598.0,1.8144409E7,-5.0254911E7
04,S,25201001,Prima de servicio,-3.74211E7,5310598.0,1.8144409E7,-5.0254911E7
04,N,2525,Vacaciones,-2.04230302E8,1.6739487E7,1.4068706E7,-2.01559521E8
04,N,252510,Vacaciones,-2.04230302E8,1.6739487E7,1.4068706E7,-2.01559521E8
04,S,25251001,Vacaciones,-2.04230302E8,1.6739487E7,1.4068706E7,-2.01559521E8
04,N,27,Impuesto Diferido,-2.29E8,0.0,0.0,-2.29E8
04,N,2705,Ingresos Recibidos Por Anticipado,-2.29E8,0.0,0.0,-2.29E8
04,N,270525,Servicios Técnicos,-2.29E8,0.0,0.0,-2.29E8
04,S,27052501,Servicios Técnicos,-2.29E8,0.0,0.0,-2.29E8
04,N,28,Pasivos no financieros,-2.06575628618E9,1.3493545E8,0.0,-1.93082083618E9
04,N,2805,Otros Pasivos,-2.06575628618E9,1.3493545E8,0.0,-1.93082083618E9
04,N,280505,De clientes,-2.06575628618E9,1.3493545E8,0.0,-1.93082083618E9
04,S,28050501,De clientes,-2.06575628618E9,1.3493545E8,0.0,-1.93082083618E9
04,N,31,Capital social,-8.248736E9,0.0,0.0,-8.248736E9
04,N,3105,Capital suscrito y pagado,-8.248736E9,0.0,0.0,-8.248736E9
04,N,310505,Capital suscrito y pagado,-1.1548E10,0.0,0.0,-1.1548E10
04,S,31050501,Capital autorizado,-1.1548E10,0.0,0.0,-1.1548E10
04,N,310510,Capital por suscribir (db),3.299264E9,0.0,0.0,3.299264E9
04,S,31051001,Capital por suscribir (db),3.299264E9,0.0,0.0,3.299264E9
04,N,32,Superávit de capital,-5.25264E8,0.0,0.0,-5.25264E8
04,N,3205,Prima en colocación de acciones cuotas o partes d,-5.25264E8,0.0,0.0,-5.25264E8
04,N,320505,Prima en colocación de acciones,-5.25264E8,0.0,0.0,-5.25264E8
04,S,32050501,Prima en colocación de acciones,-5.25264E8,0.0,0.0,-5.25264E8
04,N,33,Reservas,-3.12433684E9,0.0,1.570420113E9,-4.694756953E9
04,N,3305,Reservas obligatorias,-3.25199005E8,0.0,1.57042011E8,-4.82241016E8
04,N,330505,Reservas obligatorias,-3.25199005E8,0.0,1.57042011E8,-4.82241016E8
04,S,33050501,Reserva legal,-3.25199005E8,0.0,1.57042011E8,-4.82241016E8
04,N,3310,Reservas Estatutarias,-2.799137835E9,0.0,1.413378102E9,-4.212515937E9
04,N,331015,Para futuros Ensanches,-2.799137835E9,0.0,1.413378102E9,-4.212515937E9
04,S,33101501,Para futuros ensanches,-2.799137835E9,0.0,1.413378102E9,-4.212515937E9
04,N,34,Revalorizacion Del Patrimonio,-9.29E8,0.0,0.0,-9.29E8
04,N,3405,Revalorizacion Del Patrimonio,-9.29E8,0.0,0.0,-9.29E8
04,N,340525,Revalorizacion Del Patrimonio,-9.29E8,0.0,0.0,-9.29E8
04,S,34052501,Revalorizacion Del Patrimonio,-9.29E8,0.0,0.0,-9.29E8
04,N,36,Resultado del ejercicio,-4.3,4.0,0.0,-0.3
04,N,3605,Utilidad del ejercicio,-4.3,4.0,0.0,-0.3
04,S,360505,Utilidad del ejercicio,-4.3,4.0,0.0,-0.3
04,N,37,Resultados de ejercicios anteriores,-1.5704201097E9,1.570420109E9,0.0,-0.7
04,N,3705,Resultados de ejercicios anteriores,-1.5704201097E9,1.570420109E9,0.0,-0.7
04,N,370505,Resultados de ejercicios anteriores,-1.5704201097E9,1.570420109E9,0.0,-0.7
04,S,37050504,Resultado de ejercicios anteriores 2022,-1.5704201097E9,1.570420109E9,0.0,-0.7
04,N,41,Ingresos de actividades ordinarias,-2.59110538675E9,1.50914715E8,1.53978669871E9,-3.97997737046E9
04,N,4155,Actividades inmobiliarias  empresariales y de alqu,-3.03315420189E9,1659715.0,1.53978669871E9,-4.5712811856E9
04,N,415530,Consultoría en equipo y programas de informática,-3.03315420189E9,1659715.0,1.53978669871E9,-4.5712811856E9
04,S,41553001,Ventas gravadas a tarifa general,-7.7168373632E8,1659715.0,5.3323385949E8,-1.30325788081E9
04,S,41553002,Ventas excluidas,-2.09991261897E9,0.0,8.7073085382E8,-2.97064347279E9
04,S,41553005,Ingresos provisionados,-1.39020414E8,0.0,1.3493545E8,-2.73955864E8
04,S,41553006,Diferencia en Cambio Gravada,-2700662.34,0.0,106134.5,-2806796.84
04,S,41553007,Diferencia en Cambio Excluida,-1.983677026E7,0.0,780400.9,-2.061717116E7
04,N,4175,Devolución en ventas,4.4204881514E8,1.49255E8,0.0,5.9130381514E8
04,N,417501,Devolución en venta,4.4204881514E8,1.49255E8,0.0,5.9130381514E8
04,S,41750101,Devolución en servicios gravados,8.813030494E7,1.4384E8,0.0,2.3197030494E8
04,S,41750102,Devolución en servicios excluidos,3.539185102E8,5415000.0,0.0,3.593335102E8
04,N,42,Otros ingresos de actividades ordinarias,-2.273657176E8,0.0,6.559164908E7,-2.9295736668E8
04,N,4210,Financieros,-1.5643045897E8,0.0,6.553165388E7,-2.2196211285E8
04,N,421020,Diferencia en cambio,-7.8368E7,0.0,3.61125E7,-1.144805E8
04,S,42102001,Diferencia en cambio,-7.8368E7,0.0,3.61125E7,-1.144805E8
04,N,421040,Descuentos comerciales condicionados,-10150.0,0.0,0.0,-10150.0
04,S,42104001,Descuentos comerciales condicionados,-10150.0,0.0,0.0,-10150.0
04,N,421045,Otros,-7.805230897E7,0.0,2.941915388E7,-1.0747146285E8
04,S,42104501,Otros,-7.805230897E7,0.0,2.941915388E7,-1.0747146285E8
04,N,4250,Recuperaciones,-6.072069627E7,0.0,59581.0,-6.078027727E7
04,N,425001,Recuperaciones,-1400070.0,0.0,0.0,-1400070.0
04,S,42500101,Recuperaciones,-1400070.0,0.0,0.0,-1400070.0
04,N,425050,Reintegro de otros costos y gastos,-5.932062627E7,0.0,59581.0,-5.938020727E7
04,S,42505005,Reintegro de otros costos y gastos,-5.932062627E7,0.0,59581.0,-5.938020727E7
04,N,4295,Diversos,-1.021456236E7,0.0,414.2,-1.021497656E7
04,N,429505,Aprovechamientos,-5173800.0,0.0,0.0,-5173800.0
04,S,42950501,Aprovechamientos,-5173800.0,0.0,0.0,-5173800.0
04,S,429543,Ingresos premios,-5040756.0,0.0,0.0,-5040756.0
04,N,429581,Ajuste al peso,-6.36,0.0,414.2,-420.56
04,S,42958101,Ajuste al peso,-6.36,0.0,414.2,-420.56
04,N,51,Administrativos,5.1688120845E8,2.987736702E8,725018.11,8.1492986054E8
04,N,5105,Gastos de personal,2.10510461E8,1.08225499E8,0.0,3.1873596E8
04,N,510503,Salario integral,7.2670802E7,4.1545764E7,0.0,1.14216566E8
04,S,51050301,Salario integral,7.2670802E7,4.1545764E7,0.0,1.14216566E8
04,N,510506,Sueldos,7.0560667E7,3.759E7,0.0,1.08150667E8
04,S,51050601,Sueldos,7.0560667E7,3.759E7,0.0,1.08150667E8
04,N,510527,Auxilio de transporte,417131.0,140606.0,0.0,557737.0
04,S,51052701,Auxilio de transporte,417131.0,140606.0,0.0,557737.0
04,N,510529,Auxilio de teletrabajo,1257295.0,721212.0,0.0,1978507.0
04,S,51052901,Auxilio de teletrabajo,1257295.0,721212.0,0.0,1978507.0
04,N,510530,Cesantías,6393879.0,3217754.0,0.0,9611633.0
04,S,51053001,Cesantías,6393879.0,3217754.0,0.0,9611633.0
04,N,510533,Intereses sobre cesantías,124868.0,155833.0,0.0,280701.0
04,S,51053301,Intereses sobre cesantías,124868.0,155833.0,0.0,280701.0
04,N,510536,Prima de servicios,6330269.0,3194319.0,0.0,9524588.0
04,S,51053601,Prima de servicios,6330269.0,3194319.0,0.0,9524588.0
04,N,510539,Vacaciones,1.6106088E7,3546498.0,0.0,1.9652586E7
04,S,51053901,Vacaciones,1.6106088E7,3546498.0,0.0,1.9652586E7
04,N,510548,Bonificaciones,1000000.0,500000.0,0.0,1500000.0
04,S,51054801,Bonificaciones,1000000.0,500000.0,0.0,1500000.0
04,N,510560,Indemnizaciones laborales,1500000.0,0.0,0.0,1500000.0
04,S,51056001,Indemnizaciones laborales,1500000.0,0.0,0.0,1500000.0
04,N,510564,Bono de alimentación,200000.0,200000.0,0.0,400000.0
04,S,51056401,Bono de alimentación,200000.0,200000.0,0.0,400000.0
04,N,510568,Aportes a administradora de riesgos laborales,625700.0,348400.0,0.0,974100.0
04,S,51056801,Aportes a administradora de riesgos laborales,625700.0,348400.0,0.0,974100.0
04,N,510569,Aportes a entidades promotoras de salud eps,5029100.0,2472300.0,0.0,7501400.0
04,S,51056901,Aportes a entidades promotoras de salud eps,5029100.0,2472300.0,0.0,7501400.0
04,N,510570,Aporte a fondos de pensión y/o cesantías,1.60155E7,8001300.0,0.0,2.40168E7
04,S,51057001,Aporte a fondos de pensión y/o cesantías,1.60155E7,8001300.0,0.0,2.40168E7
04,N,510572,Aportes cajas de compensación familiar,5390600.0,2667200.0,0.0,8057800.0
04,S,51057201,Aportes cajas de compensación familiar,5390600.0,2667200.0,0.0,8057800.0
04,N,510575,Aportes icbf,1770300.0,872500.0,0.0,2642800.0
04,S,51057501,Aportes icbf,1770300.0,872500.0,0.0,2642800.0
04,N,510578,Aportes Sena,1180500.0,581800.0,0.0,1762300.0
04,S,51057801,Aportes Sena,1180500.0,581800.0,0.0,1762300.0
04,N,510584,Gastos médicos y drogas,242200.0,104000.0,0.0,346200.0
04,S,51058401,Gastos médicos y drogas,242200.0,104000.0,0.0,346200.0
04,N,510595,Otros,3695562.0,2366013.0,0.0,6061575.0
04,S,51059502,Beneficios a Empleados,0.0,315000.0,0.0,315000.0
04,S,51059530,Medicina prepagada,1829628.0,914814.0,0.0,2744442.0
04,S,51059531,Servicio Emi,225000.0,225000.0,0.0,450000.0
04,S,51059532,Estimulo al ahorro,1640934.0,911199.0,0.0,2552133.0
04,N,5110,Honorarios,2.5622266E7,2.5136133E7,0.0,5.0758399E7
04,N,511010,Revisoría fiscal,1.0166666E7,5083333.0,0.0,1.5249999E7
04,S,51101005,Honorarios - Revisoría fiscal,1.0166666E7,5083333.0,0.0,1.5249999E7
04,N,511025,Asesoría jurídica,0.0,1.0E7,0.0,1.0E7
04,S,51102501,Honorarios - Asesoría jurídica,0.0,1.0E7,0.0,1.0E7
04,N,511030,Asesoría Financiera,6500000.0,4000000.0,0.0,1.05E7
04,S,51103001,Asesoría Financiera,6500000.0,4000000.0,0.0,1.05E7
04,N,511040,Asesoría Talento Humano,8955600.0,6052800.0,0.0,1.50084E7
04,S,51104001,Asesoría Talento Humano,8955600.0,6052800.0,0.0,1.50084E7
04,N,5115,Impuestos,3.7193414E7,1.7747E7,0.0,5.4940414E7
04,N,511505,Industria y comercio,2.5883E7,1.2747E7,0.0,3.863E7
04,S,51150501,Industria y comercio,2.5883E7,0.0,0.0,2.5883E7
04,S,51150502,Provisión de industria y comercio,0.0,1.2747E7,0.0,1.2747E7
04,N,511570,Iva Descontable,1.1310414E7,5000000.0,0.0,1.6310414E7
04,S,51157001,Iva Descontable,1.1310414E7,0.0,0.0,1.1310414E7
04,S,51157002,Provision de Iva descontable,0.0,5000000.0,0.0,5000000.0
04,N,5120,Arrendamientos,1.5129138E7,1.0027735E7,0.0,2.5156873E7
04,N,512010,Construcciones y edificaciones,1.281787E7,9052735.0,0.0,2.1870605E7
04,S,51201001,Arrendamientos - Construcciones y edificaciones,1.281787E7,8462735.0,0.0,2.1280605E7
04,S,51201002,Administración edificio,0.0,590000.0,0.0,590000.0
04,N,512025,Equipo de computación,2311268.0,975000.0,0.0,3286268.0
04,S,51202501,Arrendamiento - Equipo de computación y comunicación,2311268.0,975000.0,0.0,3286268.0
04,N,5135,Servicios,4.565462056E7,2.895980849E7,725018.11,7.388941094E7
04,N,513505,Aseo y vigilancia,465850.0,192849.85,0.0,658699.85
04,S,51350501,Servicios - Aseo y vigilancia,465850.0,192849.85,0.0,658699.85
04,N,513515,Asistencia Tecnica,1.700878E7,8448940.0,0.0,2.545772E7
04,S,51351501,Asistencia Tecnica,1.700878E7,8448940.0,0.0,2.545772E7
04,N,513520,Procesamiento electrónico de datos,266000.0,679108.0,0.0,945108.0
04,S,51352001,Servicios - Procesamiento electrónico de datos,266000.0,133000.0,0.0,399000.0
04,S,51352002,Archivo,0.0,546108.0,0.0,546108.0
04,N,513525,Acueducto y alcantarillado,156960.0,165000.0,0.0,321960.0
04,S,51352501,Servicios públicos - Acueducto y alcantarillado,156960.0,165000.0,0.0,321960.0
04,N,513530,Energía eléctrica,0.0,30000.0,0.0,30000.0
04,S,51353001,Servicios públicos - Energía eléctrica,0.0,30000.0,0.0,30000.0
04,N,513535,Teléfono,973326.55,390756.3,0.0,1364082.85
04,S,51353501,Servicios públicos - Teléfono,478149.63,0.0,0.0,478149.63
04,S,51353502,Servicios públicos - Internet,495176.92,390756.3,0.0,885933.22
04,N,513550,Transporte fletes y acarreos,1643199.83,863805.0,0.0,2507004.83
04,S,51355001,Transporte fletes y acarreos,1643199.83,863805.0,0.0,2507004.83
04,N,513555,Gas,22800.0,54000.0,0.0,76800.0
04,S,51355501,Servicios públicos - Gas,22800.0,54000.0,0.0,76800.0
04,N,513560,Herramientas de Apoyo Administrativo,2.511770418E7,1.813534934E7,725018.11,4.252803541E7
04,S,51356001,Herramientas de Apoyo Administrativo,2.511770418E7,1.813534934E7,725018.11,4.252803541E7
04,N,5140,Gastos legales,277500.0,1.523370946E7,0.0,1.551120946E7
04,N,514005,Notariales,0.0,828198.96,0.0,828198.96
04,S,51400501,Notariales,0.0,828198.96,0.0,828198.96
04,N,514010,Registro mercantil,0.0,2508200.0,0.0,2508200.0
04,S,51401001,Registro mercantil,0.0,2508200.0,0.0,2508200.0
04,N,514020,Certificados,186400.0,126800.0,0.0,313200.0
04,S,51402005,Certificados de Existencia,50400.0,64800.0,0.0,115200.0
04,S,51402010,Registro Único de Proponentes,62000.0,62000.0,0.0,124000.0
04,S,51402015,Certificado de Antecedentes Contadores,74000.0,0.0,0.0,74000.0
04,N,514095,Otros,91100.0,1.17705105E7,0.0,1.18616105E7
04,S,51409501,Otros,91100.0,1.17705105E7,0.0,1.18616105E7
04,N,5145,Mantenimiento y reparaciones,1918403.29,0.0,0.0,1918403.29
04,N,514520,Equipo de oficina,1918403.29,0.0,0.0,1918403.29
04,S,51452001,Equipo de oficina,1918403.29,0.0,0.0,1918403.29
04,N,5150,Adecuación e instalación,850000.0,4000000.0,0.0,4850000.0
04,N,515015,Reparaciones locativas,850000.0,4000000.0,0.0,4850000.0
04,S,51501501,Reparaciones locativas,850000.0,4000000.0,0.0,4850000.0
04,N,5155,Gastos de viaje,733504.0,0.0,0.0,733504.0
04,N,515505,Alojamiento y manutención,733504.0,0.0,0.0,733504.0
04,S,51550501,Gastos de viaje - Alojamiento y manutención,733504.0,0.0,0.0,733504.0
04,N,5160,Depreciaciones,3273904.0,1636952.0,0.0,4910856.0
04,N,516010,Maquinaria y Equipo,56066.0,28033.0,0.0,84099.0
04,S,51601001,Maquinaria y Equipo,56066.0,28033.0,0.0,84099.0
04,N,516015,Equipo de oficina,507560.0,253780.0,0.0,761340.0
04,S,51601501,Equipo de oficina,507560.0,253780.0,0.0,761340.0
04,N,516020,Equipo de computación y comunicación,2710278.0,1355139.0,0.0,4065417.0
04,S,51602001,Equipo de computación y comunicación,2710278.0,1355139.0,0.0,4065417.0
04,N,5165,Amortizaciones,1.72577414E8,8.6288707E7,0.0,2.58866121E8
04,N,516505,Software,1.7233158E8,8.616579E7,0.0,2.5849737E8
04,S,51650501,Software,1.7233158E8,8.616579E7,0.0,2.5849737E8
04,N,516510,Software Adquirido,245834.0,122917.0,0.0,368751.0
04,S,51651001,Software Adquirido,245834.0,122917.0,0.0,368751.0
04,N,5195,Diversos,3140583.6,1518126.25,0.0,4658709.85
04,N,519525,Elementos de aseo y cafetería,25000.0,138655.25,0.0,163655.25
04,S,51952501,Elementos de aseo y cafetería,25000.0,138655.25,0.0,163655.25
04,N,519530,Útiles papelería y fotocopias,1023989.6,1246971.0,0.0,2270960.6
04,S,51953001,Útiles papelería y fotocopias,1023989.6,1246971.0,0.0,2270960.6
04,N,519535,Combustibles y lubricantes,0.0,8000.0,0.0,8000.0
04,S,51953501,Combustibles y lubricantes,0.0,8000.0,0.0,8000.0
04,N,519545,Taxis uber y buses,375680.0,77000.0,0.0,452680.0
04,S,51954501,Taxis uber y buses,375680.0,77000.0,0.0,452680.0
04,N,519560,Casino y restaurante,693191.0,47500.0,0.0,740691.0
04,S,51956001,Casino y restaurante,693191.0,47500.0,0.0,740691.0
04,N,519570,Atenciones a empleados,500000.0,0.0,0.0,500000.0
04,S,51957001,Atenciones a empleados,500000.0,0.0,0.0,500000.0
04,N,519595,Otros,522723.0,0.0,0.0,522723.0
04,S,51959501,Otros,522723.0,0.0,0.0,522723.0
04,N,52,Ventas,6.408860889E7,3.227747481E7,0.0,9.63660837E7
04,N,5205,Gastos de personal,3.5621213E7,1.2983006E7,0.0,4.8604219E7
04,N,520506,Sueldos,2.5381333E7,9280000.0,0.0,3.4661333E7
04,S,52050601,Sueldos,2.5381333E7,9280000.0,0.0,3.4661333E7
04,N,520529,Auxilio de teletrabajo,298800.0,62000.0,0.0,360800.0
04,S,52052901,Auxilio de teletrabajo,298800.0,62000.0,0.0,360800.0
04,N,520530,Cesantías,2140011.0,778500.0,0.0,2918511.0
04,S,52053001,Cesantías,2140011.0,778500.0,0.0,2918511.0
04,N,520533,Intereses sobre cesantías,40930.0,38925.0,0.0,79855.0
04,S,52053301,Intereses sobre cesantías,40930.0,38925.0,0.0,79855.0
04,N,520536,Prima de servicios,2140011.0,778500.0,0.0,2918511.0
04,S,52053601,Prima de servicios,2140011.0,778500.0,0.0,2918511.0
04,N,520539,Vacaciones,1239200.0,386667.0,0.0,1625867.0
04,S,52053901,Vacaciones,1239200.0,386667.0,0.0,1625867.0
04,N,520568,Aportes a administradora de riesgos laborales,132800.0,48500.0,0.0,181300.0
04,S,52056801,Aportes a administradora de riesgos laborales,132800.0,48500.0,0.0,181300.0
04,N,520569,Aportes a entidades promotoras de salud eps,100.0,0.0,0.0,100.0
04,S,52056901,Aportes a entidades promotoras de salud eps,100.0,0.0,0.0,100.0
04,N,520570,Aporte a fondos de pensión y/o cesantías,3045900.0,1113600.0,0.0,4159500.0
04,S,52057001,Aporte a fondos de pensión y/o cesantías,3045900.0,1113600.0,0.0,4159500.0
04,N,520572,Aportes cajas de compensación familiar,1021900.0,371200.0,0.0,1393100.0
04,S,52057201,Aportes cajas de compensación familiar,1021900.0,371200.0,0.0,1393100.0
04,N,520595,Otros,180228.0,125114.0,0.0,305342.0
04,S,52059501,Bienestar y atención a empleados,0.0,35000.0,0.0,35000.0
04,S,52059531,Servicio EMI,75000.0,37500.0,0.0,112500.0
04,S,52059532,Estimulo al ahorro,105228.0,52614.0,0.0,157842.0
04,N,5225,Contribuciones y Afiliaciones,2139316.13,880520.08,0.0,3019836.21
04,N,522510,Afiliaciones y Sostenimiento,2139316.13,880520.08,0.0,3019836.21
04,S,52251001,Herramientas de Mercadeo y Porducto,2139316.13,880520.08,0.0,3019836.21
04,N,5235,Servicios,1.2400814E7,0.0,0.0,1.2400814E7
04,N,523560,Publicidad propaganda y promoción,1.2400814E7,0.0,0.0,1.2400814E7
04,S,52356001,Publicidad propaganda y promoción,1.2400814E7,0.0,0.0,1.2400814E7
04,N,5245,Mantenimiento y Reparación,289171.8,0.0,0.0,289171.8
04,N,524525,Equipo de Computo y C,289171.8,0.0,0.0,289171.8
04,S,52452501,Equipo de Computo y C,289171.8,0.0,0.0,289171.8
04,N,5255,Gastos de viaje,7398034.96,7511258.06,0.0,1.490929302E7
04,N,525505,Alojamiento y Manutención,684895.0,0.0,0.0,684895.0
04,S,52550501,Alojamiento y Manutención,684895.0,0.0,0.0,684895.0
04,N,525515,Pasajes aéreos comercial,6713139.96,7511258.06,0.0,1.422439802E7
04,S,52551501,Pasajes aéreos,6713139.96,7511258.06,0.0,1.422439802E7
04,N,5295,Diversos,6240059.0,1.090269067E7,0.0,1.714274967E7
04,N,529520,Gastos de Representación,0.0,400000.0,0.0,400000.0
04,S,52952001,Gastos de Representación,0.0,400000.0,0.0,400000.0
04,N,529530,Útiles  Papeles y Fotocopias,789000.0,3273877.3,0.0,4062877.3
04,S,52953001,Útiles  Papeles y Fotocopias,789000.0,3273877.3,0.0,4062877.3
04,N,529535,Combustibles y Lubricante,133011.0,0.0,0.0,133011.0
04,S,52953505,Combustibles y Lubricante,133011.0,0.0,0.0,133011.0
04,N,529545,Taxis y buses,3453320.0,3017480.0,0.0,6470800.0
04,S,52954501,Taxis y buses,3453320.0,3017480.0,0.0,6470800.0
04,N,529560,Casino y Restaurante,1864728.0,2527297.37,0.0,4392025.37
04,S,52956001,Casino y Restaurante,1864728.0,2527297.37,0.0,4392025.37
04,N,529565,Parqueaderos,0.0,1684036.0,0.0,1684036.0
04,S,52956501,Parqueaderos,0.0,1684036.0,0.0,1684036.0
04,N,53,Otros gastos de actividades ordinarias,2.9423655537E8,7.47912244E7,20100.0,3.6900767977E8
04,N,5305,Financieros,1.0426818685E8,4.744859611E7,0.0,1.5171678296E8
04,N,530505,Gastos bancarios,2.994171273E7,1.438353829E7,0.0,4.432525102E7
04,S,53050501,Gmf,1.892318391E7,9023468.06,0.0,2.794665197E7
04,S,53050502,Comisión de Manejo,1183500.0,405705.0,0.0,1589205.0
04,S,53050503,Iva Sobre Comisión de Manejo,178316.9,60553.95,0.0,238870.85
04,S,53050505,Comisión Bancaria,134627.92,132769.28,0.0,267397.2
04,S,53050506,FNG,9522084.0,4761042.0,0.0,1.4283126E7
04,N,530520,Intereses,7.180019934E7,3.154947479E7,0.0,1.0334967413E8
04,S,53052001,Intereses corrientes,7.180019934E7,3.154947479E7,0.0,1.0334967413E8
04,N,530525,Diferencia en cambio,1009608.12,757249.7,0.0,1766857.82
04,S,53052501,Diferencia en cambio,1009608.12,757249.7,0.0,1766857.82
04,N,530595,Otros,1516666.66,758333.33,0.0,2274999.99
04,S,53059501,Otros,1516666.66,758333.33,0.0,2274999.99
04,N,5315,Gastos extraordinarios,628809.13,13915.23,0.0,642724.36
04,N,531520,Impuestos asumidos,628809.13,13915.23,0.0,642724.36
04,S,53152001,Impuestos Asumidos,628809.13,13915.23,0.0,642724.36
04,N,5395,Gastos diversos,1.8933955939E8,2.732871306E7,20100.0,2.1664817245E8
04,N,539520,Multas sanciones y litigios,6.4147E7,1272000.0,0.0,6.5419E7
04,S,53952001,Multas sanciones y litigios,6.4147E7,1272000.0,0.0,6.5419E7
04,N,539595,Otros,1.2519255939E8,2.605671306E7,20100.0,1.5122917245E8
04,S,53959505,Interés Mora No Deducible,1.1679278555E8,1.447533048E7,0.0,1.3126811603E8
04,S,53959515,Ajuste al Peso,1885.33,5.87,0.0,1891.2
04,S,53959520,Costo y Gasto no Deducible,8397888.51,1.158137671E7,20100.0,1.995916522E7
04,N,61,Costo de ventas y de prestación de servicios,1.72069955552E9,1.13808249225E9,1.44172721E8,2.71460932677E9
04,N,6135,Comercio al por mayor y al por menor,1.72069955552E9,1.13808249225E9,1.44172721E8,2.71460932677E9
04,N,613554,Costo de Venta Programas,1.72069955552E9,1.13808249225E9,1.44172721E8,2.71460932677E9
04,S,61355401,Costo de Venta Programas,1.0636701E7,0.0,0.0,1.0636701E7
04,S,61355402,Servicios Profesionales,2.44202E8,1.01E7,0.0,2.54302E8
